SKU,Name,Image,colour1,percent1,colour2,percent2,colour3,percent3
670983081473,"Bashful Bunny - Strawberry Small","https://dynamic.indigoimages.ca/gifts/670983081473.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",PINK,87.0
670983081558,"Bashful Pig Medium by Jellycat","https://dynamic.indigoimages.ca/gifts/670983081558.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",PINK,71.0
670983081763,"Bashful Bunny - Strawberry Medium  by Jellycat","https://dynamic.indigoimages.ca/gifts/670983081763.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",PINK,77.0
670983081824,"If I Were A Rabbit Book by Jellycat","https://dynamic.indigoimages.ca/gifts/670983081824.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,52.0,PINK,25.0,ORANGE,7.0
670983082241,"Jelly Cat - Cyril Sloth by Jellycat","https://dynamic.indigoimages.ca/gifts/670983082241.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,56.0
670983083866,"Georgie Giraffe  by Jellycat","https://dynamic.indigoimages.ca/gifts/670983083866.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,63.0,PINK,20.0,BROWN,15.0
670983083873,"Georgie Giraffe with Chime  by Jellycat","https://dynamic.indigoimages.ca/gifts/670983083873.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,69.0
670983083927,"If I Were A Giraffe Book  by Jellycat","https://dynamic.indigoimages.ca/gifts/670983083927.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BLUE,31.0,BROWN,20.0,GREY/WHITE,20.0
670983083965,"Dance Bunny Dance Book by Jellycat","https://dynamic.indigoimages.ca/gifts/670983083965.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,56.0
670983084009,"Fuddlewuddle Elephant  by Jellycat","https://dynamic.indigoimages.ca/gifts/670983084009.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,97.0
670983084085,"Jellycat Bashful Dino Large by Jellycat","https://dynamic.indigoimages.ca/gifts/670983084085.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREEN,54.0,BLACK,23.0,GREY/WHITE,19.0
