SKU,Name,Image,colour1,percent1,colour2,percent2,colour3,percent3
814938012475,"EXPANDING FILE FOLDER - BLACK LILIES by Indigo","https://dynamic.indigoimages.ca/gifts/814938012475.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BLACK,70.0,BROWN,26.0
814938012482,"MAGNET SET - PINKS by Indigo","https://dynamic.indigoimages.ca/gifts/814938012482.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,77.0
814938012550,"MAGNET SET - DARKS by Indigo","https://dynamic.indigoimages.ca/gifts/814938012550.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,85.0
