825466923836,"Kate Spade New York Monogram Cards - E  by Kate Spade New York",https://dynamic.indigoimages.ca/gifts/825466923836.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en
825466923843,"Kate Spade New York Monogram Cards - F  by Kate Spade New York",https://dynamic.indigoimages.ca/gifts/825466923843.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en
825466923850,"Kate Spade New York Monogram Cards - G  by Kate Spade New York",https://dynamic.indigoimages.ca/gifts/825466923850.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en
825466923867,"Kate Spade New York Monogram Cards - H  by Kate Spade New York",https://dynamic.indigoimages.ca/gifts/825466923867.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en
825466923874,"Kate Spade New York Monogram Cards - I  by Kate Spade New York",https://dynamic.indigoimages.ca/gifts/825466923874.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en
825466923881,"Kate Spade New York Monogram Cards - J  by Kate Spade New York",https://dynamic.indigoimages.ca/gifts/825466923881.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en
825466923904,"Kate Spade New York Monogram Cards - L  by Kate Spade New York",https://dynamic.indigoimages.ca/gifts/825466923904.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en
825466923911,"Kate Spade New York Monogram Cards - M  by Kate Spade New York",https://dynamic.indigoimages.ca/gifts/825466923911.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en
825466923928,"Kate Spade New York Monogram Cards - N  by Kate Spade New York",https://dynamic.indigoimages.ca/gifts/825466923928.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en
825466923935,"Kate Spade New York Monogram Cards - O  by Kate Spade New York",https://dynamic.indigoimages.ca/gifts/825466923935.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en
825466923942,"Monogram Cards P by Kate Spade New York",https://dynamic.indigoimages.ca/gifts/825466923942.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en
825466923959,"Kate Spade New York Monogram Cards - Q by Kate Spade New York",https://dynamic.indigoimages.ca/gifts/825466923959.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en
825466923966,"Kate Spade New York Monogram Cards - R  by Kate Spade New York",https://dynamic.indigoimages.ca/gifts/825466923966.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en
825466923973,"Kate Spade New York Monogram Cards - S  by Kate Spade New York",https://dynamic.indigoimages.ca/gifts/825466923973.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en
825466923980,"Monogram Cards - T  by Kate Spade New York",https://dynamic.indigoimages.ca/gifts/825466923980.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en
825466923997,"Kate Spade New York Monogram Cards - U by Kate Spade New York",https://dynamic.indigoimages.ca/gifts/825466923997.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en
825466924017,"Kate Spade New York Monogram Cards - W  by Kate Spade New York",https://dynamic.indigoimages.ca/gifts/825466924017.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en
825466924024,"Kate Spade New York Monogram Cards - X by Kate Spade New York",https://dynamic.indigoimages.ca/gifts/825466924024.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en
825466924031,"Kate Spade New York Monogram Cards - Y  by Kate Spade New York",https://dynamic.indigoimages.ca/gifts/825466924031.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en
825466924048,"Kate Spade New York Monogram Cards - Z by Kate Spade New York",https://dynamic.indigoimages.ca/gifts/825466924048.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en
825466924062,"Kate Spade New York All Occasion Card Set  by Kate Spade New York",https://dynamic.indigoimages.ca/gifts/825466924062.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en
825466924086,"Kate Spade New York Small Card Big Thank You Notecards  by Kate Spade New York",https://dynamic.indigoimages.ca/gifts/825466924086.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en
825466924284,"Kate Spade New York Acrylic Straws - Black Dots by Kate Spade New York",https://dynamic.indigoimages.ca/gifts/825466924284.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en
825466924291,"Kate Spade New York Acrylic Straws - Assorted Colours  by Kate Spade New York",https://dynamic.indigoimages.ca/gifts/825466924291.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en
825466924307,"Kate Spade New York Coaster - Gold Dots  by Kate Spade New York",https://dynamic.indigoimages.ca/gifts/825466924307.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en
